id,Strength
5570,30.936178
5571,14.394704
5572,20.870674
5573,36.29465
5574,35.38685
5575,15.500778
5576,33.40119
5577,37.285164
5578,36.65276
5579,38.64361
5580,34.844288
5581,40.681072
5582,28.463234
5583,38.64361
5584,42.469063
5585,48.495872
5586,21.493448
5587,43.39308
5588,20.462437
5589,18.206553
5590,42.383465
5591,50.670498
5592,39.99908
5593,39.560265
5594,40.681072
5595,40.13627
5596,51.42861
5597,34.299614
5598,45.74995
5599,19.585068
5600,15.386802
5601,40.11395
5602,40.720127
5603,38.596844
5604,35.166237
5605,19.42581
5606,37.606422
5607,34.088
5608,44.55797
5609,37.34904
5610,35.57348
5611,34.918446
5612,38.50571
5613,20.379177
5614,36.934723
5615,31.787699
5616,18.216442
5617,39.651897
5618,23.73141
5619,19.347399
5620,47.847862
5621,28.024607
5622,46.91041
5623,19.875782
5624,16.634161
5625,34.08668
5626,36.64407
5627,50.670498
5628,27.078363
5629,41.10378
5630,38.994724
5631,53.51897
5632,39.19732
5633,36.871616
5634,26.648352
5635,18.243883
5636,20.870674
5637,37.239285
5638,36.020226
5639,37.062733
5640,38.52633
5641,18.206553
5642,38.429615
5643,22.824823
5644,44.53223
5645,47.0445
5646,26.353188
5647,40.13888
5648,27.869734
5649,34.806393
5650,38.61855
5651,38.0819
5652,43.808422
5653,36.871616
5654,56.597538
5655,33.249825
5656,22.239891
5657,41.011833
5658,23.300394
5659,20.069075
5660,39.77557
5661,40.335842
5662,47.234753
5663,37.51367
5664,48.03503
5665,46.812737
5666,30.41696
5667,16.10275
5668,34.918446
5669,19.66941
5670,19.83739
5671,34.13989
5672,43.568302
5673,15.736043
5674,17.395552
5675,24.710028
5676,41.309143
5677,39.486652
5678,48.29393
5679,18.265368
5680,39.301983
5681,34.875378
5682,39.903324
5683,34.87342
5684,59.82548
5685,40.41641
5686,35.33204
5687,42.0858
5688,41.46507
5689,48.8072
5690,40.57311
5691,47.348137
5692,46.888725
5693,41.309143
5694,22.903145
5695,33.47173
5696,39.911266
5697,32.767704
5698,48.71442
5699,48.635082
5700,34.660614
5701,25.879606
5702,37.13184
5703,19.42581
5704,28.377985
5705,47.060402
5706,57.305683
5707,50.670498
5708,40.06106
5709,44.09292
5710,41.232433
5711,28.030258
5712,27.39416
5713,46.812737
5714,57.133133
5715,22.184664
5716,27.15656
5717,32.585514
5718,36.38762
5719,34.659912
5720,46.91041
5721,48.9187
5722,16.046606
5723,45.619984
5724,36.71036
5725,34.031216
5726,16.95157
5727,44.11599
5728,17.071857
5729,38.64361
5730,39.971806
5731,46.281933
5732,21.305552
5733,38.575977
5734,42.997017
5735,26.812334
5736,42.0858
5737,19.166618
5738,42.22855
5739,50.35302
5740,30.378403
5741,27.869734
5742,37.10329
5743,27.191462
5744,19.901087
5745,41.309143
5746,34.227127
5747,46.980305
5748,36.11864
5749,38.25342
5750,38.97613
5751,28.312496
5752,34.14698
5753,28.030258
5754,15.335254
5755,57.57377
5756,38.04294
5757,39.241447
5758,28.60977
5759,40.1909
5760,20.462437
5761,36.95686
5762,22.62784
5763,20.82726
5764,48.01983
5765,15.736043
5766,20.52556
5767,35.346134
5768,19.433147
5769,40.98405
5770,39.729774
5771,18.752617
5772,41.011833
5773,15.602457
5774,39.09599
5775,39.19732
5776,34.918446
5777,42.30203
5778,18.980818
5779,42.41361
5780,39.97728
5781,15.30564
5782,47.18934
5783,41.730377
5784,34.355835
5785,48.8072
5786,20.636148
5787,39.233006
5788,34.01669
5789,48.086685
5790,14.382341
5791,19.33232
5792,24.98437
5793,15.736043
5794,40.541023
5795,41.309143
5796,47.18934
5797,42.26866
5798,45.900497
5799,21.005327
5800,29.24278
5801,24.312567
5802,45.21224
5803,43.082787
5804,38.64361
5805,36.12568
5806,20.870674
5807,37.77661
5808,56.525906
5809,34.918446
5810,25.879606
5811,33.477287
5812,43.158615
5813,48.18941
5814,36.124825
5815,32.767704
5816,39.486652
5817,45.322144
5818,19.33232
5819,41.032795
5820,38.429615
5821,33.424793
5822,33.904167
5823,35.067062
5824,33.870224
5825,45.05037
5826,27.738842
5827,20.467842
5828,46.91041
5829,20.909864
5830,19.317019
5831,40.1308
5832,19.347399
5833,47.757233
5834,27.087902
5835,40.681072
5836,30.634558
5837,35.423164
5838,38.001442
5839,20.82726
5840,37.301495
5841,42.411747
5842,42.21654
5843,36.121967
5844,59.15361
5845,25.68825
5846,36.57123
5847,37.37978
5848,35.2252
5849,40.838028
5850,19.317019
5851,30.050629
5852,37.34466
5853,45.2547
5854,38.466366
5855,20.607975
5856,38.857414
5857,36.64407
5858,47.277794
5859,20.938047
5860,36.64407
5861,42.69911
5862,46.15984
5863,32.767704
5864,41.622425
5865,28.070646
5866,45.905693
5867,40.92481
5868,43.17399
5869,15.211855
5870,18.701311
5871,38.606823
5872,20.379711
5873,37.093254
5874,40.294567
5875,25.05112
5876,47.70026
5877,46.396748
5878,28.6473
5879,19.025131
5880,48.9187
5881,15.575929
5882,36.57123
5883,49.767353
5884,39.287
5885,37.335655
5886,36.084194
5887,33.70748
5888,40.05048
5889,35.894184
5890,39.11329
5891,48.091198
5892,26.924221
5893,47.771275
5894,46.991627
5895,39.978054
5896,18.368494
5897,56.971302
5898,24.6072
5899,45.322144
5900,36.2872
5901,14.07537
5902,49.30492
5903,39.504738
5904,47.061146
5905,30.865128
5906,46.91041
5907,35.196743
5908,32.767704
5909,39.971806
5910,44.093826
5911,49.30492
5912,39.971806
5913,55.774494
5914,39.971806
5915,37.48391
5916,20.727474
5917,38.469337
5918,37.76399
5919,34.08668
5920,38.559284
5921,49.528065
5922,40.971478
5923,18.721964
5924,38.953957
5925,37.51916
5926,37.13184
5927,38.53295
5928,36.64407
5929,41.15702
5930,21.829224
5931,24.309916
5932,26.445776
5933,33.760376
5934,48.811993
5935,31.587517
5936,40.47533
5937,25.05112
5938,55.315014
5939,35.861305
5940,41.011833
5941,32.333225
5942,45.631363
5943,47.30381
5944,48.12317
5945,37.751488
5946,35.13787
5947,48.99562
5948,38.745594
5949,25.05112
5950,42.70584
5951,18.97412
5952,43.088398
5953,35.28417
5954,48.29393
5955,21.51132
5956,36.343548
5957,35.886166
5958,18.193266
5959,27.987482
5960,39.241447
5961,45.74995
5962,19.838022
5963,32.35268
5964,41.489403
5965,21.061953
5966,37.27224
5967,30.727428
5968,39.019295
5969,40.17304
5970,26.249372
5971,44.200287
5972,42.653137
5973,42.896866
5974,20.100101
5975,18.682554
5976,43.910812
5977,39.971806
5978,35.25547
5979,19.237028
5980,31.780457
5981,25.283905
5982,33.40119
5983,30.050629
5984,55.14239
5985,38.429615
5986,36.165516
5987,42.0858
5988,44.11599
5989,15.687856
5990,41.390537
5991,45.335964
5992,39.121468
5993,40.86689
5994,21.51132
5995,34.651157
5996,48.763992
5997,19.99841
5998,19.317019
5999,20.462437
6000,43.229527
6001,42.653137
6002,40.357788
6003,28.032356
6004,33.70748
6005,28.433891
6006,46.564735
6007,21.695986
6008,44.602085
6009,33.865097
6010,20.321184
6011,15.255149
6012,47.967983
6013,47.36007
6014,59.82548
6015,18.86258
6016,22.239891
6017,39.78964
6018,41.756187
6019,14.575276
6020,34.648857
6021,18.067284
6022,34.961815
6023,27.078363
6024,48.9187
6025,36.98087
6026,41.309143
6027,39.09599
6028,22.642683
6029,24.33498
6030,18.259563
6031,42.0787
6032,26.67847
6033,45.949802
6034,37.28673
6035,49.318954
6036,40.681072
6037,39.947613
6038,40.13888
6039,48.032017
6040,31.669538
6041,58.428886
6042,45.132275
6043,47.273113
6044,19.851316
6045,39.201923
6046,39.719875
6047,49.502625
6048,39.724953
6049,34.487076
6050,45.74033
6051,33.470116
6052,40.111942
6053,33.594055
6054,25.124184
6055,38.96841
6056,44.200287
6057,21.88985
6058,34.443874
6059,24.6072
6060,26.479599
6061,36.871616
6062,33.922977
6063,14.292273
6064,44.843594
6065,54.844646
6066,24.543606
6067,37.247
6068,35.768932
6069,39.518147
6070,41.311714
6071,34.61977
6072,18.28069
6073,15.599681
6074,34.27682
6075,16.129337
6076,53.991493
6077,41.977406
6078,32.767704
6079,39.553246
6080,39.97728
6081,38.595573
6082,35.604565
6083,27.5206
6084,22.642683
6085,60.14695
6086,32.775776
6087,18.35191
6088,32.753384
6089,28.047205
6090,38.110085
6091,45.74995
6092,34.975895
6093,43.798813
6094,48.9187
6095,35.187645
6096,47.909595
6097,44.605724
6098,39.597137
6099,39.509514
6100,40.44875
6101,23.978493
6102,46.774876
6103,36.567158
6104,39.073277
6105,36.62165
6106,34.7667
6107,49.60896
6108,38.827465
6109,14.575276
6110,44.683624
6111,41.404633
6112,49.652683
6113,15.891691
6114,48.619823
6115,20.636148
6116,17.609993
6117,43.773174
6118,42.09475
6119,30.878092
6120,21.305552
6121,55.96903
6122,39.19732
6123,19.42581
6124,18.566532
6125,58.777004
6126,33.650387
6127,40.439068
6128,41.410297
6129,27.736835
6130,32.348816
6131,39.971806
6132,14.20867
6133,26.67847
6134,31.512705
6135,41.008953
6136,37.51916
6137,18.721964
6138,16.002924
6139,38.739777
6140,44.200287
6141,34.636223
6142,58.777004
6143,19.007797
6144,27.810867
6145,45.05037
6146,54.302387
6147,33.40119
6148,34.01669
6149,36.121967
6150,23.674559
6151,46.92342
6152,15.736043
6153,49.15598
6154,43.284134
6155,45.231544
6156,43.516716
6157,26.150434
6158,43.901104
6159,34.7667
6160,51.308456
6161,46.989723
6162,35.093987
6163,29.983856
6164,45.2547
6165,23.73141
6166,39.903526
6167,40.681072
6168,38.469337
6169,24.266495
6170,39.35642
6171,14.20867
6172,44.544575
6173,32.348816
6174,24.6072
6175,33.40119
6176,35.18479
6177,53.933895
6178,30.57964
6179,18.86258
6180,36.29465
6181,40.96182
6182,41.45057
6183,40.29678
6184,19.570028
6185,38.04294
6186,28.811157
6187,38.429615
6188,42.279087
6189,35.89758
6190,40.60269
6191,25.283905
6192,33.904167
6193,40.028114
6194,40.681072
6195,40.284847
6196,39.757984
6197,36.850357
6198,55.315014
6199,21.51132
6200,38.9651
6201,36.614403
6202,34.659912
6203,34.08668
6204,38.796444
6205,46.736496
6206,47.55952
6207,34.14698
6208,34.299614
6209,34.299614
6210,41.088093
6211,48.867176
6212,49.138916
6213,15.18408
6214,46.91041
6215,41.856358
6216,33.83889
6217,47.426395
6218,47.195347
6219,47.771275
6220,50.516655
6221,36.82264
6222,46.082115
6223,47.234753
6224,50.599575
6225,36.974144
6226,50.223404
6227,17.016924
6228,33.904167
6229,14.582602
6230,40.439068
6231,36.807163
6232,15.196708
6233,32.344242
6234,35.827076
6235,37.260723
6236,41.730377
6237,48.03503
6238,33.295773
6239,35.80065
6240,34.918446
6241,19.006258
6242,36.422962
6243,19.347399
6244,44.91902
6245,50.37208
6246,38.52633
6247,35.802013
6248,28.269659
6249,35.02864
6250,28.255657
6251,49.30492
6252,49.534153
6253,57.87302
6254,37.83808
6255,34.918446
6256,37.214767
6257,27.294518
6258,37.297623
6259,32.03575
6260,20.636148
6261,36.931473
6262,40.19666
6263,20.727474
6264,37.41685
6265,41.49488
6266,42.363346
6267,39.19732
6268,21.687273
6269,42.972088
6270,30.865128
6271,19.110485
6272,42.22855
6273,37.461716
6274,15.848282
6275,35.50431
6276,20.562496
6277,19.864082
6278,23.145319
6279,19.697578
6280,39.351814
6281,29.930712
6282,47.936745
6283,38.203743
6284,24.038105
6285,50.37208
6286,19.207115
6287,38.207516
6288,35.016052
6289,49.180782
6290,43.893948
6291,43.147667
6292,19.33232
6293,40.111942
6294,51.342094
6295,36.700676
6296,36.6274
6297,37.119335
6298,41.36211
6299,41.054913
6300,19.83739
6301,15.845508
6302,34.185112
6303,19.347399
6304,51.342094
6305,40.11395
6306,25.805773
6307,34.659912
6308,42.22855
6309,45.74995
6310,46.822517
6311,33.83889
6312,38.64361
6313,47.635612
6314,45.322144
6315,31.325394
6316,27.261448
6317,41.309143
6318,28.231775
6319,46.613293
6320,45.961716
6321,39.364
6322,43.893948
6323,27.892406
6324,40.439068
6325,40.78539
6326,27.46106
6327,19.079525
6328,45.2547
6329,18.952206
6330,17.231806
6331,30.812754
6332,38.736603
6333,27.38933
6334,42.653137
6335,29.054424
6336,17.512642
6337,24.98437
6338,30.865128
6339,18.824537
6340,40.77059
6341,38.341705
6342,32.97976
6343,47.48802
6344,20.71683
6345,47.18934
6346,35.635998
6347,41.695404
6348,32.448956
6349,23.007738
6350,40.514412
6351,26.50278
6352,38.407993
6353,18.567554
6354,39.77764
6355,36.59688
6356,47.29491
6357,26.539034
6358,41.259026
6359,27.869734
6360,41.45057
6361,32.348816
6362,41.011833
6363,34.803734
6364,54.558872
6365,29.930712
6366,38.429615
6367,27.892406
6368,38.001442
6369,22.903145
6370,44.04121
6371,38.787025
6372,39.97728
6373,18.752617
6374,35.03853
6375,29.721272
6376,49.103413
6377,19.33232
6378,46.821896
6379,34.265556
6380,50.670498
6381,42.020924
6382,36.57784
6383,54.302387
6384,39.78964
6385,35.63411
6386,27.213106
6387,39.97728
6388,19.51473
6389,17.669407
6390,47.233295
6391,48.140873
6392,42.6273
6393,40.427536
6394,48.086308
6395,26.018238
6396,49.929794
6397,39.241447
6398,18.273298
6399,49.444016
6400,42.020924
6401,43.1286
6402,41.94635
6403,46.814377
6404,36.38556
6405,39.351814
6406,18.86258
6407,31.669268
6408,24.990696
6409,19.33232
6410,24.965672
6411,35.07869
6412,21.143688
6413,45.62089
6414,32.113247
6415,44.961002
6416,38.72027
6417,39.392105
6418,15.736043
6419,32.9862
6420,22.517838
6421,34.299614
6422,54.425182
6423,23.007738
6424,22.125856
6425,38.85436
6426,39.90499
6427,55.337734
6428,36.42276
6429,39.90499
6430,26.776667
6431,38.143528
6432,47.69608
6433,40.045616
6434,40.17304
6435,39.78964
6436,23.145319
6437,46.91041
6438,27.466871
6439,41.95391
6440,52.093063
6441,25.123276
6442,34.7667
6443,24.35792
6444,34.31355
6445,35.28788
6446,19.166618
6447,20.761127
6448,36.29465
6449,38.599422
6450,34.784096
6451,44.200287
6452,41.33785
6453,27.294518
6454,39.618584
6455,21.047255
6456,42.204777
6457,38.6118
6458,22.903145
6459,21.917288
6460,45.12019
6461,41.309143
6462,33.743477
6463,18.42893
6464,32.348816
6465,33.867554
6466,35.3083
6467,33.70748
6468,23.066032
6469,39.622612
6470,45.51967
6471,49.098957
6472,15.489153
6473,39.410557
6474,33.424793
6475,37.260723
6476,44.200287
6477,36.57784
6478,33.40119
6479,31.14533
6480,41.259026
6481,25.183006
6482,39.42632
6483,29.235216
6484,38.913937
6485,40.17304
6486,30.68812
6487,18.05078
6488,57.579388
6489,39.241447
6490,34.627583
6491,46.84554
6492,32.742023
6493,20.181683
6494,19.33232
6495,45.619984
6496,39.351814
6497,34.989304
6498,41.27451
6499,39.24147
6500,25.68825
6501,39.509514
6502,38.403294
6503,44.9067
6504,42.36755
6505,40.439068
6506,50.574585
6507,54.844646
6508,33.63492
6509,47.22123
6510,42.653137
6511,45.74995
6512,39.971806
6513,19.106752
6514,34.14698
6515,26.553457
6516,47.234753
6517,32.344242
6518,26.477247
6519,25.805773
6520,39.5063
6521,37.307114
6522,38.469337
6523,39.351814
6524,36.29465
6525,15.749218
6526,33.889805
6527,31.938427
6528,44.41731
6529,29.48054
6530,28.06738
6531,50.657696
6532,18.701311
6533,42.08265
6534,40.649372
6535,47.571384
6536,17.444254
6537,37.51916
6538,32.8824
6539,17.771282
6540,32.36893
6541,15.915395
6542,39.351814
6543,40.459106
6544,39.19732
6545,27.509851
6546,34.440823
6547,37.359035
6548,36.700676
6549,47.27919
6550,13.750508
6551,40.906235
6552,16.539867
6553,15.826589
6554,29.444464
6555,41.68675
6556,42.22855
6557,39.89937
6558,24.455065
6559,41.43049
6560,40.14924
6561,48.055923
6562,37.393375
6563,15.736043
6564,52.41116
6565,37.337997
6566,18.206553
6567,34.674377
6568,40.614876
6569,39.364
6570,46.07344
6571,37.34246
6572,39.09599
6573,47.443
6574,48.140873
6575,28.066374
6576,38.54974
6577,35.248768
6578,29.407711
6579,40.13888
6580,38.78573
6581,22.80943
6582,38.001442
6583,21.447542
6584,36.494205
6585,39.265377
6586,31.471441
6587,32.67451
6588,45.446568
6589,37.301495
6590,45.2547
6591,42.0858
6592,39.174984
6593,40.275402
6594,39.47366
6595,39.97728
6596,39.777092
6597,36.32777
6598,33.413612
6599,43.309948
6600,36.144726
6601,34.01669
6602,38.311676
6603,36.871616
6604,25.904444
6605,19.108685
6606,44.261505
6607,19.102034
6608,21.043186
6609,36.75154
6610,31.460665
6611,44.16959
6612,19.901087
6613,44.200287
6614,49.122128
6615,33.413612
6616,51.342094
6617,32.51144
6618,19.347399
6619,41.092087
6620,19.71356
6621,39.241447
6622,41.15702
6623,50.904068
6624,16.613224
6625,48.983017
6626,26.532593
6627,31.14533
6628,45.45443
6629,29.561457
6630,36.165516
6631,27.869734
6632,39.53326
6633,20.963097
6634,37.01789
6635,48.17573
6636,12.879291
6637,18.448397
6638,35.77699
6639,34.7667
6640,14.262643
6641,21.043186
6642,40.19666
6643,37.638283
6644,51.342094
6645,48.03503
6646,19.170742
6647,20.718931
6648,46.168224
6649,42.651726
6650,40.017452
6651,18.701311
6652,39.241447
6653,36.885258
6654,18.08517
6655,50.216713
6656,28.032356
6657,39.241447
6658,38.35172
6659,36.46255
6660,40.681072
6661,45.74995
6662,41.406853
6663,46.67294
6664,36.05738
6665,43.871002
6666,13.911862
6667,50.982307
6668,46.812737
6669,38.04294
6670,11.990505
6671,48.52625
6672,20.140116
6673,52.062916
6674,48.8072
6675,37.299324
6676,45.74995
6677,34.961815
6678,32.440956
6679,39.95065
6680,35.90986
6681,18.86258
6682,19.347399
6683,32.960712
6684,46.7227
6685,59.811115
6686,39.241447
6687,44.886005
6688,48.37325
6689,18.827251
6690,15.766051
6691,26.610437
6692,47.339558
6693,43.71955
6694,41.9238
6695,41.15702
6696,37.10329
6697,48.80814
6698,38.913937
6699,45.408527
6700,23.602898
6701,15.18408
6702,50.411613
6703,36.36092
6704,47.48802
6705,41.15702
6706,15.769668
6707,15.290095
6708,30.124441
6709,40.017452
6710,17.395552
6711,18.566532
6712,18.456642
6713,34.08668
6714,47.486202
6715,18.920956
6716,42.27451
6717,38.429615
6718,34.539814
6719,34.08668
6720,57.579388
6721,20.938047
6722,27.685188
6723,47.20447
6724,38.465824
6725,29.041904
6726,37.260723
6727,34.14698
6728,45.483166
6729,39.97728
6730,39.971806
6731,35.0093
6732,48.69486
6733,34.961815
6734,37.30402
6735,25.606853
6736,20.756214
6737,38.613525
6738,37.77661
6739,48.03503
6740,44.41731
6741,20.140116
6742,42.886387
6743,46.91041
6744,38.739777
6745,38.4934
6746,36.07399
6747,14.354404
6748,18.827251
6749,48.80814
6750,32.767704
6751,44.45491
6752,36.879894
6753,15.101023
6754,26.11505
6755,40.719612
6756,40.425083
6757,36.317463
6758,38.560654
6759,37.15804
6760,36.64407
6761,32.348816
6762,38.442394
6763,38.28212
6764,31.844053
6765,20.462437
6766,32.9862
6767,53.632683
6768,43.892395
6769,33.70748
6770,35.653893
6771,46.84554
6772,45.2547
6773,35.06446
6774,22.098057
6775,41.22447
6776,18.265368
6777,35.154488
6778,46.565857
6779,39.75166
6780,18.798767
6781,58.75475
6782,25.283905
6783,33.126133
6784,18.121233
6785,19.164211
6786,39.750523
6787,42.0858
6788,18.892225
6789,40.51474
6790,36.57123
6791,40.439068
6792,35.787544
6793,34.799393
6794,47.348137
6795,44.459167
6796,20.25262
6797,16.543383
6798,18.86258
6799,36.03426
6800,44.11599
6801,49.60896
6802,33.622658
6803,43.70286
6804,57.579388
6805,20.335365
6806,31.153679
6807,36.85372
6808,50.127728
6809,39.66681
6810,38.076645
6811,14.476787
6812,36.96698
6813,38.807953
6814,37.464115
6815,19.317019
6816,25.03412
6817,38.469337
6818,19.734947
6819,33.40097
6820,32.767704
6821,31.495438
6822,22.903145
6823,39.553246
6824,36.8561
6825,38.21174
6826,14.701908
6827,14.758027
6828,34.08668
6829,59.82548
6830,56.525906
6831,34.57931
6832,58.461357
6833,47.32112
6834,46.142555
6835,25.341333
6836,34.012245
6837,60.14695
6838,16.613224
6839,38.5871
6840,17.488104
6841,32.35268
6842,45.74995
6843,42.325863
6844,33.684135
6845,23.496819
6846,33.072742
6847,19.742203
6848,36.121967
6849,42.5131
6850,19.99841
6851,19.079817
6852,39.509514
6853,34.2076
6854,40.614758
6855,49.26486
6856,37.335655
6857,39.19732
6858,38.501213
6859,27.294518
6860,36.59688
6861,33.71412
6862,47.443
6863,21.229324
6864,43.667065
6865,39.78964
6866,50.92014
6867,15.500778
6868,30.367056
6869,30.002676
6870,42.76417
6871,41.851353
6872,44.200287
6873,38.64361
6874,38.001442
6875,40.541023
6876,37.47766
6877,19.713907
6878,39.971806
6879,22.639647
6880,48.52625
6881,38.948864
6882,33.904167
6883,11.990505
6884,18.188133
6885,42.008224
6886,29.757359
6887,47.87208
6888,41.695404
6889,48.408028
6890,54.708717
6891,40.05048
6892,38.001442
6893,44.11599
6894,32.9862
6895,56.02614
6896,19.33232
6897,36.121967
6898,32.97976
6899,26.002537
6900,34.104244
6901,20.788252
6902,40.439068
6903,29.188385
6904,37.393375
6905,40.287197
6906,43.01516
6907,26.353188
6908,33.70748
6909,36.59509
6910,33.67305
6911,39.09599
6912,41.34334
6913,19.347399
6914,48.17573
6915,36.97111
6916,33.922794
6917,25.68825
6918,16.331457
6919,37.768463
6920,35.143757
6921,39.775295
6922,41.204807
6923,20.140116
6924,50.00275
6925,45.859818
6926,33.05248
6927,32.97976
6928,39.684322
6929,49.46432
6930,39.366768
6931,19.570028
6932,36.807747
6933,36.1997
6934,33.70748
6935,36.708332
6936,23.659111
6937,30.439716
6938,50.640366
6939,40.81885
6940,29.317303
6941,16.20948
6942,23.004515
6943,36.89106
6944,43.147667
6945,30.38072
6946,48.630814
6947,44.098312
6948,35.259995
6949,18.61168
6950,39.233006
6951,36.897087
6952,33.63573
6953,39.67155
6954,33.40119
6955,48.895058
6956,35.075394
6957,17.234232
6958,41.851353
6959,19.166618
6960,41.673893
6961,41.309143
6962,18.701311
6963,35.248768
6964,51.126827
6965,36.6482
6966,52.518932
6967,44.755733
6968,37.247
6969,33.563183
6970,32.40764
6971,33.70748
6972,39.589565
6973,58.428886
6974,34.08668
6975,26.072964
6976,40.93883
6977,32.97976
6978,20.304235
6979,47.909595
6980,14.115139
6981,23.145319
6982,42.715183
6983,30.15784
6984,39.351814
6985,36.13078
6986,27.294518
6987,57.369423
6988,44.404873
6989,46.320312
6990,33.287033
6991,40.111942
6992,50.918373
6993,35.965603
6994,33.32445
6995,49.571808
6996,18.50777
6997,45.29639
6998,48.61934
6999,18.50777
7000,41.309143
7001,18.206553
7002,24.6072
7003,26.069605
7004,33.63573
7005,18.827251
7006,31.476524
7007,34.875378
7008,42.663216
7009,26.353188
7010,40.357788
7011,28.070646
7012,48.485916
7013,37.301495
7014,45.322144
7015,33.769524
7016,39.486652
7017,39.971806
7018,56.597538
7019,49.1192
7020,17.454248
7021,33.296677
7022,33.47283
7023,37.28539
7024,34.01669
7025,39.19732
7026,41.22447
7027,20.304235
7028,36.586952
7029,33.40119
7030,19.33232
7031,42.0858
7032,42.651726
7033,36.871616
7034,12.529911
7035,34.197845
7036,25.789736
7037,39.351814
7038,15.833396
7039,34.08668
7040,40.017086
7041,37.674767
7042,35.016052
7043,32.136055
7044,47.56861
7045,33.74547
7046,35.016052
7047,38.236
7048,49.60896
7049,38.739777
7050,33.424793
7051,45.703228
7052,41.200474
7053,39.19732
7054,18.827251
7055,18.3416
7056,32.348816
7057,19.33232
7058,42.064846
7059,37.606422
7060,46.63792
7061,39.971806
7062,46.930946
7063,46.171154
7064,43.274685
7065,23.244104
7066,36.60065
7067,49.594086
7068,38.684868
7069,18.908373
7070,25.975473
7071,38.402744
7072,38.94472
7073,48.80814
7074,35.780678
7075,37.9325
7076,25.283905
7077,48.80814
7078,28.070646
7079,47.996227
7080,36.57123
7081,38.967632
7082,45.74995
7083,36.52111
7084,37.746796
7085,34.918446
7086,39.54998
7087,46.468163
7088,39.518147
7089,39.518147
7090,21.035063
7091,17.281532
7092,37.359035
7093,34.83965
7094,38.001442
7095,49.447533
7096,33.74547
7097,40.906235
7098,45.74995
7099,41.054913
7100,21.500559
7101,21.278265
7102,36.638725
7103,50.44561
7104,38.19658
7105,19.347399
7106,38.27874
7107,40.17304
7108,40.45281
7109,46.270405
7110,49.528065
7111,38.429615
7112,43.33658
7113,39.504738
7114,19.42581
7115,20.82726
7116,47.96682
7117,29.48054
7118,19.851316
7119,14.877937
7120,47.18934
7121,38.69746
7122,24.40276
7123,52.2497
7124,34.95164
7125,47.96682
7126,39.073277
7127,48.59842
7128,19.42581
7129,35.016052
7130,45.34706
7131,53.991493
7132,37.393375
7133,33.983616
7134,47.234753
7135,36.79983
7136,46.487724
7137,21.335875
7138,48.62536
7139,39.448357
7140,36.70466
7141,37.34466
7142,47.04123
7143,32.76204
7144,37.09073
7145,18.908373
7146,41.851353
7147,37.34904
7148,37.882347
7149,33.948315
7150,46.91041
7151,39.034946
7152,18.86258
7153,24.990696
7154,27.294518
7155,40.465965
7156,54.903275
